ticker,corp_name,revenue,operating_income,net_income
019540,일지테크,757295076969.0,24446601603.0,22508316666.0
019550,SBI인베스트먼트,28682710829.0,,11389847353.0
019570,플루토스,10338209179.0,1274207990.0,
019660,글로본,17329300244.0,244425383.0,553165977.0
019770,서연탑메탈,182361573211.0,9257114848.0,9308387287.0
019990,에너토크,25161078103.0,83992820.0,482808942.0
020000,한섬,1485263894672.0,63471661044.0,43314642835.0
020120,키다리스튜디오,205213284499.0,2189001069.0,-7219357053.0
020150,롯데에너지머티리얼즈,902252020191.0,-64444649841.0,28798407933.0
020180,대신정보통신,256790690611.0,8839861270.0,6567168452.0
020400,대동금속,99514130970.0,-6503287192.0,-5823383081.0
020560,아시아나항공,8318567228711.0,275690391993.0,-413015510082.0
020710,시공테크,147145562711.0,6430715556.0,30473197115.0
020760,일진디스플,89157125829.0,1389859835.0,5654466072.0
021040,대호특수강,296390570520.0,2667939267.0,-12984237441.0
021050,서원,1229526508990.0,27647640318.0,40446653188.0
021080,에이티넘인베스트,51724939670.0,13503630205.0,10844311939.0
021240,코웨이,4310141694596.0,795373861343.0,565452186637.0
021320,KCC건설,1827039599960.0,64596859326.0,15961268362.0
021650,한국큐빅,252147530422.0,11435096474.0,9701104111.0
022100,포스코DX,1473290670631.0,108991969223.0,88599060003.0
022220,TKG애강,58405107795.0,-3687486414.0,-1934424157.0
023000,삼원강재,343558905658.0,11756354957.0,13242970425.0
023150,MH에탄올,100419425361.0,10667609998.0,-19633917601.0
023160,태광,266809991545.0,39872964654.0,46120905147.0
023410,유진기업,1393301260353.0,55002985748.0,-100746405683.0
023440,제이스코홀딩스,28367530826.0,-14685650467.0,-26718018879.0
023450,동남합성,186398920042.0,8934586807.0,6713199728.0
023460,CNH,213296334165.0,-91180293585.0,-104945978873.0
023530,롯데쇼핑,13986578270060.0,473113964780.0,-994075271502.0
023590,다우기술,11625798455732.0,1174681942719.0,852762689452.0
023600,삼보판지,558291565532.0,38726562940.0,37799142802.0
023770,플레이위드,32307321526.0,-8532221284.0,-6898513065.0
023790,동일스틸럭스,16633409791.0,-1800645491.0,-5011433450.0
023800,인지컨트롤스,649271485609.0,26396954290.0,9127465681.0
023900,풍국주정,156327300028.0,12499304649.0,10543602993.0
023910,대한약품,204194880322.0,38080510688.0,33759099688.0
023960,에쓰씨엔지니어링,179878880096.0,6562997795.0,3717782777.0
024060,흥구석유,116852401318.0,-282773388.0,620410671.0
024070,WISCOM,98537115290.0,-8862854781.0,-23917329798.0
024090,디씨엠,240913433640.0,16966759117.0,18868207772.0
024720,콜마홀딩스,676663181663.0,38118710023.0,33395004283.0
024800,유성티엔에스,152855246796.0,4925695156.0,70861960767.0
024810,이화전기,64465673652.0,1681951279.0,-13659251363.0
024830,세원물산,230905196586.0,1341678298.0,21970864940.0
024840,KBI메탈,702691927333.0,17495103034.0,1639663391.0
024850,HLB이노베이션,25355832330.0,-11882543282.0,-12369787694.0
024890,대원화성,125949848451.0,-6113989337.0,-12113213586.0
024900,디와이덕양,1883286365934.0,8229987776.0,16682505818.0
024910,경창산업,638045034346.0,9641239878.0,3422323160.0
024940,PN풍년,54948009760.0,920362729.0,1586666205.0
024950,삼천리자전거,161167353566.0,3013641806.0,1642308771.0
025000,KPX케미칼,913366713017.0,45430191794.0,63867705242.0
025320,시노펙스,238339306692.0,21229402758.0,28002548882.0
025440,DH오토웨어,371930569811.0,1896227254.0,-2401231473.0
025540,한국단자공업,1509791409000.0,171313335000.0,142523446000.0
025550,한국선재,223448269998.0,6030464438.0,483021355.0
025560,미래산업,27041833124.0,12121165328.0,6604010536.0
025620,제이준코스메틱,15675289582.0,-5446113042.0,-9493432484.0
025750,한솔홈데코,327259060393.0,11420299469.0,-16925567020.0
025770,한국정보통신,790967629000.0,39125171000.0,43544033000.0
025860,남해화학,1519109111887.0,36263869903.0,21521559735.0
025870,신라에스지,85618791494.0,1148170505.0,121297212.0
025880,케이씨피드,102958912967.0,8096615873.0,7008925175.0
025890,한국주강,47283741622.0,1074954369.0,762134345.0
025900,동화기업,917976695727.0,16703994005.0,-16238121639.0
025950,동신건설,68971328816.0,585892436.0,3001432622.0
025980,아난티,285159195284.0,800283769.0,-32369258163.0
026040,제이에스티나,74433968530.0,-2602941211.0,-1495491944.0
026150,특수건설,212529706481.0,8752187155.0,5391687825.0
026890,스틱인베스트먼트,79465712795.0,,9331317902.0
026910,광진실업,58527388505.0,-7323446508.0,2944099146.0
026940,부국철강,181818473591.0,95602164.0,2334633733.0
026960,동서,488860392545.0,44476967156.0,159046264652.0
027040,서울전자통신,35822248206.0,-2230403436.0,-2743640916.0
027050,코리아나,82451674673.0,440823327.0,783926037.0
027410,BGF,434085472661.0,55229112297.0,94776625368.0
027580,상보,53827014584.0,-8030705994.0,-10943596444.0
027710,팜스토리,1453900541921.0,40778899216.0,5162956521.0
027740,마니커,332788209759.0,-9051499918.0,-10708064322.0
027830,대성창투,20088466445.0,10238452840.0,13845986262.0
027970,한국제지,792088806468.0,19319754356.0,4097291056.0
028080,휴맥스홀딩스,542662558111.0,5985566488.0,-62037236736.0
028100,동아지질,393493162674.0,9611724890.0,11388008342.0
028260,삼성물산,42103238027336.0,2983396694918.0,2772012091811.0
028300,HLB,68125727347.0,-118516152929.0,-108026798560.0
028670,팬오션,5161218000000.0,471180000000.0,268143000000.0
029460,케이씨,738488124124.0,27977590175.0,51462269317.0
029480,광무,6526887723.0,-4708785371.0,104172205343.0
029530,신도리코,340994882503.0,20156744960.0,73194606397.0
029780,삼성카드,4383209688411.0,,664593152937.0
029960,코엔텍,80506803219.0,30497396526.0,26261544775.0
030000,제일기획,4344256680956.0,320720587990.0,208342984365.0
030190,NICE평가정보,535031889316.0,86788428829.0,76030945393.0
030210,다올투자증권,1442566582864.0,-74930396986.0,-45454462330.0
030350,드래곤플라이,25626856758.0,-9649776532.0,-14199507104.0
030520,한글과컴퓨터,304773304445.0,40422695177.0,13996109787.0
030530,원익홀딩스,645472610486.0,30614449862.0,-61062837204.0
030610,교보증권,3166321957747.0,,117678416308.0
030720,동원수산,183650399305.0,5324047839.0,5208294274.0
030960,양지사,58151137977.0,155995335.0,4447676402.0
031310,아이즈비전,182782663558.0,1024814466.0,-857697949.0
031430,신세계인터내셔날,1308633993458.0,26839827864.0,32675918483.0
031440,신세계푸드,1534799832427.0,20764540801.0,11198108532.0
031510,오스템,127865182887.0,434747154.0,-39034685898.0
031820,아이티센씨티에스,995320658847.0,21009952017.0,24641782583.0
031860,디에이치엑스컴퍼니,9544054643.0,-6120112317.0,-18268232761.0
031980,피에스케이홀딩스,215508095005.0,88482980891.0,95820109996.0
032190,다우데이타,12136122777332.0,1205869585426.0,865904046216.0
032280,삼일,105109049374.0,2474034253.0,1236765459.0
032300,한국파마,81277283919.0,6086466794.0,3791743101.0
032350,롯데관광개발,471467953184.0,39006615340.0,-116572534153.0
032500,케이엠더블유,87357147199.0,-45481033116.0,-38604140710.0
032540,TJ미디어,91871741553.0,4664208620.0,4645604047.0
032560,황금에스티,321091393225.0,19372382177.0,19853448098.0
032620,유비케어,190597484288.0,5162631425.0,-1565632899.0
032680,소프트센,59901019376.0,-1375131016.0,-2797081407.0
032750,삼진,159164388476.0,7248112232.0,9045241875.0
032790,엠젠솔루션,42669219445.0,-3981821115.0,2859991080.0
032800,판타지오,72334500746.0,-1540001928.0,-6431810872.0
032820,우리기술,71250184948.0,553922286.0,-4401591680.0
032850,비트컴퓨터,37074736160.0,6669762420.0,7469215601.0
032860,더라미,69776981093.0,1617984206.0,2477343572.0
032940,원익,138735200978.0,9317949981.0,21391105082.0
032960,동일기연,24110354370.0,191505571.0,775074054.0
032980,바이온,26955800348.0,-3251871916.0,-10183792542.0
033050,제이엠아이,80436938348.0,4045653403.0,3770441880.0
033100,제룡전기,262736051492.0,97845022385.0,79921256427.0
033130,디지틀조선,36955034215.0,2364890239.0,3754845737.0
033160,엠케이전자,1170600325569.0,56076089596.0,-37697220991.0
033170,시그네틱스,118150985037.0,-25833789534.0,-50919811313.0
033180,KH 필룩스,166099592797.0,-8512230963.0,-58200603297.0
033200,모아텍,30584075005.0,-2170181038.0,67767026.0
033230,인성정보,359586930378.0,-4745951116.0,-9407606826.0
033240,자화전자,681144518352.0,44961233047.0,16619185505.0
033250,체시스,90263397163.0,4676276342.0,6073917973.0
033270,유나이티드,288706729642.0,56283207635.0,32452988022.0
033290,코웰패션,808627030102.0,33081155130.0,18428368635.0
033310,엠투엔,91210150195.0,3743595073.0,3514797943.0
033320,제이씨현시스템,263899696592.0,3642816002.0,2075616755.0
033340,좋은사람들,90184220097.0,1297148979.0,340681081.0
033500,동성화인텍,597409682162.0,53988814630.0,39342705119.0
033530,SJG세종,1816595152264.0,60611834886.0,34029883554.0
033540,파라텍,278014723065.0,3715297497.0,1672621209.0
033560,블루콤,18312232736.0,-2802989879.0,2375536109.0
033640,네패스,464331506206.0,3401796348.0,-79400160862.0
033780,케이티앤지,5908792000000.0,1188814000000.0,1164999000000.0
033790,피노,30676302081.0,7608133.0,-2466286746.0
033830,티비씨,40284018896.0,1456314716.0,3802312247.0
033920,무학,152059251251.0,16875863184.0,48421929363.0
034120,SBS,1046651436608.0,-19185289826.0,33778430764.0
034220,LG디스플레이,26615347000000.0,-560596000000.0,-2409300000000.0
034230,파라다이스,1072108965111.0,136055145217.0,110693395334.0
034590,인천도시가스,943613477823.0,19421916059.0,19271621612.0
034730,SK,124690439000000.0,2355290000000.0,528810000000.0
034810,해성산업,2220427942778.0,71417635539.0,-3403242967.0
034830,한국토지신탁,236337804592.0,,-18860386903.0
034950,한국기업평가,104057473143.0,32680454148.0,28595822551.0
035080,그래디언트,3317910394761.0,-5512716880.0,-25955494157.0
035150,백산,496957597172.0,76531450918.0,59877386780.0
035200,프럼파스트,29659703118.0,1624232382.0,1918249222.0
035250,강원랜드,1426862781802.0,285790454716.0,456893167585.0
035290,골드앤에스,9593956706.0,-486243638.0,61324607.0
035420,NAVER,10737719264647.0,1979263438827.0,1931976372953.0
035460,기산텔레콤,93077993766.0,4946654869.0,8091301786.0
035510,신세계I&C,625716262145.0,36953168486.0,33848234391.0
035600,KG이니시스,1354336925346.0,60992821197.0,44713847288.0
035610,솔본,121901155445.0,27340583130.0,60494621255.0
035620,바른손이앤에이,9488644875.0,-266076028.0,-5175167552.0
035720,카카오,7871692199887.0,460212161525.0,-161870567171.0
035760,CJ ENM,5231360073502.0,104478244497.0,-580847429608.0
035810,이지홀딩스,3284975746816.0,123396227384.0,35095679171.0
035890,서희건설,1473606222319.0,235743001764.0,159284478910.0
035900,JYP Ent.,601787883332.0,128262269240.0,97714913917.0
036010,아비코전자,120929975441.0,-4876861940.0,-5822800534.0
036090,위지트,357760554634.0,13846626885.0,1671590407.0
036120,서울평가정보,38082158968.0,5160192153.0,2689556045.0
036170,에이치엠넥스,15162909359.0,318104254.0,5512578099.0
036190,금화피에스시,340226854764.0,36198289191.0,40039278761.0
036200,유니셈,218160735643.0,9974310432.0,15504799224.0
036220,오상헬스케어,80488364604.0,-24784976694.0,-11391203913.0
036420,콘텐트리중앙,879462982938.0,-47378983753.0,-91903478981.0
036460,한국가스공사,38388740000000.0,3003363000000.0,1148985000000.0
036480,대성미생물,23803929086.0,-1551719611.0,-1769362731.0
036530,SNT홀딩스,1820513622453.0,231159021166.0,246510750990.0
036540,SFA반도체,400482861805.0,-31004226.0,20458863208.0
036560,KZ정밀,112713189198.0,15202848992.0,19199161723.0
036570,엔씨소프트,1578123132867.0,-109215374026.0,94115833907.0
036580,팜스코,1574634584892.0,53939257120.0,-70193028121.0
036620,감성코퍼레이션,220396656168.0,36053423698.0,29259595007.0
036630,세종텔레콤,371390754350.0,-12136039289.0,-33191927184.0
036640,HRS,80234100280.0,14940303815.0,15109839930.0
036670,삼양케이씨아이,110184780128.0,15021799262.0,14713152964.0
036690,코맥스,117161884091.0,-12335797653.0,-16796298127.0
036710,심텍홀딩스,1302111613999.0,-131512573158.0,-112319134785.0
036800,나이스정보통신,975137479129.0,39874639225.0,37651588775.0
036810,에프에스티,237408450542.0,2287271800.0,-1637674189.0
036830,솔브레인홀딩스,515379498506.0,85313447432.0,55741024111.0
036890,진성티이씨,390515286432.0,24441981984.0,20961082240.0
036930,주성엔지니어링,409393371588.0,97196211588.0,106814110967.0
037030,파워넷,323004514377.0,13330171624.0,9027625417.0
037070,파세코,157757027360.0,-16805960197.0,-16777211028.0
037230,한국팩키지,225600709096.0,6793927118.0,1242963263.0
037270,YG PLUS,184902894051.0,-732390107.0,1996641109.0
037330,인지디스플레,732669239767.0,9668073956.0,-2666259916.0
037350,성도이엔지,999611416620.0,27296131094.0,18930357796.0
037370,EG,65213324318.0,-5466140843.0,-6749248974.0
037440,희림,240961112012.0,15279029083.0,13428368271.0
037460,삼지전자,3359681220937.0,115613198250.0,94101246232.0
037710,광주신세계,183575423411.0,52327661202.0,46175693509.0
037760,쎄니트,132439879532.0,3260971781.0,-735941642.0
038010,제일테크노스,183926463645.0,20689010701.0,20975529937.0
038060,루멘스,174227991930.0,-1620317061.0,8836564928.0
038070,서린바이오,75410358630.0,952670448.0,3140248205.0
038110,에코플라스틱,2255119700370.0,32889283467.0,13213450353.0
038290,마크로젠,135776658229.0,-6464344515.0,-7783573850.0
038390,레드캡투어,358876963707.0,43565664081.0,20249615765.0
038460,바이오스마트,484309653002.0,20235103005.0,1055302880.0
038500,삼표시멘트,790786523331.0,103930124574.0,66099929851.0
038530,케이바이오,76514272757.0,793171265.0,-9993359328.0
038540,상상인,870250386459.0,-214829324595.0,-215053660216.0
038620,위즈코프,104651520953.0,2790810913.0,1086244963.0
038680,에스넷,449926579298.0,10655980861.0,6663894423.0
038870,에코바이오,18020084141.0,-2361295773.0,-4084412340.0
038880,아이에이,50722605792.0,-6441112791.0,-26030752034.0
038950,파인디지털,70801421344.0,-4578073462.0,-1590396936.0
039010,현대에이치티,168906637340.0,11055985739.0,13933553612.0
039020,이건홀딩스,497372679636.0,6560017886.0,-16095775861.0
039030,이오테크닉스,320945496298.0,31201085341.0,42670270031.0
039130,하나투어,616606993658.0,50919001973.0,99079352536.0
039200,오스코텍,34007602680.0,-2733857885.0,-1589923760.0
039240,경남스틸,395490089089.0,9448034025.0,7454872058.0
039290,인포뱅크,136860866539.0,-5132517508.0,-3737164281.0
039310,세중,37305979168.0,418218295.0,1813401818.0
039420,케이엘넷,50168319447.0,9970528422.0,8939508181.0
039440,에스티아이,334022337411.0,27287364136.0,27141396314.0
039490,키움증권,11280306577010.0,,834883309831.0
039560,다산네트웍스,337610735908.0,-8280861429.0,-22209534699.0
039570,HDC랩스,628807776981.0,6401720348.0,18975535063.0
039610,화성밸브,91263944666.0,7963490108.0,7102994731.0
039740,한국정보공학,194097605759.0,617465379.0,3319037666.0
039840,디오,119649873058.0,-40735380810.0,-41320154654.0
039860,나노엔텍,30464019321.0,620865224.0,3585804452.0
039980,폴라리스AI,53068929661.0,-1311143643.0,1115089782.0
040160,누리플렉스,129314325926.0,-8153266432.0,-4404635225.0
040300,YTN,131178008252.0,-26675495489.0,-18613552547.0
040350,크레오에스지,8157056644.0,-5653531364.0,-13878517939.0
040420,정상제이엘에스,105846169339.0,10120657844.0,7606095746.0
040610,SG&G,50762457794.0,6411588800.0,16183278060.0
040910,아이씨디,147615670947.0,-26684100904.0,-28302351242.0
041190,우리기술투자,192251177787.0,,147737745200.0
041440,현대에버다임,355118376929.0,9949577923.0,6580511557.0
041460,한국전자인증,37086529359.0,4724845238.0,3951063529.0
041510,에스엠,989725343114.0,87296655446.0,818849820.0
041520,이엘씨,29234744853.0,-4682302937.0,-267314517.0
041590,플래스크,14163976744.0,-11146206670.0,-5605360648.0
041650,상신브레이크,578555061212.0,20646142654.0,17388553000.0
041830,인바디,204464835870.0,36738754637.0,32707095037.0
041910,폴라리스AI파마,59602371962.0,175958626.0,3947862011.0
041930,동아화성,383208579476.0,18392989463.0,14440956246.0
041960,코미팜,58778549707.0,6192933611.0,14690121292.0
042000,카페24,302477209591.0,31943719953.0,23493528650.0
042040,케이피엠테크,28643942128.0,-4562035338.0,-40365492366.0
042110,에스씨디,213975488961.0,9343430903.0,8394908260.0
042370,비츠로테크,428325224679.0,51144255273.0,41534663507.0
042420,네오위즈홀딩스,368058340152.0,20412125520.0,-19571506120.0
042500,링네트,163904772518.0,13690916486.0,12854326549.0
042510,라온시큐어,62492539475.0,1967382723.0,4108357384.0
042520,한스바이오메드,81137434056.0,625600334.0,-7799704239.0
042600,새로닉스,202501396859.0,7282953087.0,-52916727406.0
042700,한미반도체,558917191547.0,255391604854.0,152614498001.0
042940,상지건설,20428414745.0,-21767056471.0,-26742551168.0
043090,더테크놀로지,10359147302.0,-7158316595.0,-18383559402.0
043100,알파녹스,26809475531.0,-7461616018.0,-7495621700.0
043150,바텍,385194634066.0,53962978706.0,55261773385.0
043200,파루,40090145127.0,211969711.0,-980868273.0
043220,티에스넥스젠,21491287448.0,-5727391725.0,-19950126955.0
043260,성호전자,207326568063.0,6311648229.0,8076765671.0
043340,에쎈테크,54374002353.0,-383134727.0,-2939404175.0
043360,디지아이,20404122813.0,-2736280255.0,-1901826630.0
043590,웰킵스하이텍,29840103941.0,-9955365178.0,-9826749444.0
043650,국순당,68818650537.0,-2278660878.0,1348643011.0
043710,서울리거,19340027240.0,-3346570134.0,5380854570.0
043910,자연과환경,40733432025.0,-2118667121.0,-3412890148.0
044060,조광ILI,32965731735.0,1273523259.0,-13140099264.0
044180,KD,157635399233.0,2921575940.0,4522529746.0
044340,위닉스,351198769369.0,-5876177856.0,-44414592012.0
044380,주연테크,53068185647.0,-2902454919.0,-2633538340.0
044450,KSS해운,517929006796.0,104082690245.0,57413693383.0
044480,빌리언스,41724839885.0,-1126925752.0,8608314771.0
044490,태웅,386324125935.0,22816156423.0,24685628682.0
044780,에이치케이,54015388404.0,-2638220380.0,-2248928417.0
044820,코스맥스비티아이,597630263412.0,16794453838.0,8046999846.0
044960,이글벳,41716632056.0,3466835816.0,3705275819.0
044990,에이치엔에스하이텍,76160586579.0,13370064318.0,14667012102.0
045060,오공,163010096967.0,8641421649.0,8004820821.0
045100,한양이엔지,1186292543978.0,86192413135.0,76409397699.0
045300,성우테크론,41687064810.0,1183990318.0,2250364932.0
045340,토탈소프트,20710124860.0,5168962830.0,6102855252.0
045510,정원엔시스,194450099685.0,1561853299.0,946162596.0
045520,크린앤사이언스,84623447939.0,-848927534.0,-7406581178.0
045660,에이텍,46230948674.0,1462480218.0,15539121912.0
045970,코아시아,357809975395.0,-39612427225.0,-63461100648.0
046070,코다코,251427529030.0,-37117167570.0,50366406831.0
046120,오르비텍,66520734108.0,688951570.0,2153107870.0
046210,HLB파나진,13196916435.0,-1361875528.0,-2085569084.0
046310,백금T&A,152492730341.0,12733328552.0,17666511720.0
046390,삼화네트웍스,46719353180.0,671031251.0,1864664671.0
046440,KG모빌리언스,266110739779.0,7428647507.0,8227955108.0
046890,서울반도체,1090485819261.0,796674308.0,-1935193851.0
046940,우원개발,302842776436.0,2826256917.0,736066386.0
046970,우리로,47371587974.0,-3002178662.0,-5111261698.0
047050,포스코인터내셔널,32340793124000.0,1116921237000.0,503409725000.0
047080,한빛소프트,33298497710.0,-1407390281.0,1501197359.0
047310,파워로직스,733444024609.0,2421533753.0,9957382639.0
047400,유니온머티리얼,108366485493.0,-16501073442.0,-46475655498.0
047770,코데즈컴바인,39601345466.0,1059207942.0,1859637040.0
047810,한국항공우주,3633742105840.0,240718310400.0,170895410977.0
047820,초록뱀미디어,210272629603.0,-15381767378.0,45764736527.0
047920,HLB제약,137082237869.0,1473982285.0,2019777728.0
048410,현대바이오,15050025356.0,790972784.0,-6929528506.0
048430,유라테크,201350449443.0,10506324936.0,13358257740.0
048470,대동스틸,139702827183.0,-1950830458.0,448729330.0
048530,인트론바이오,6417829346.0,-5237831390.0,-2591158397.0
048550,SM C&C,109940386684.0,1585436954.0,-14192685943.0
048770,TPC,86444286561.0,-2479613149.0,-4793191853.0
048830,엔피케이,64565578498.0,-630247243.0,-841883139.0
048870,시너지이노베이션,90605209448.0,16109545847.0,18144059936.0
048910,대원미디어,256364073040.0,1616163472.0,-1557986248.0
049070,인탑스,614667194566.0,3784434686.0,23389721015.0
049080,기가레인,41689699551.0,-7351590541.0,-6009261460.0
049120,파인디앤씨,65008896548.0,-744531246.0,-2578196397.0
049180,셀루메드,129139780664.0,-6831631213.0,-31817240299.0
049430,코메론,73949173060.0,19932389780.0,27249820147.0
049470,SGA,36140603651.0,250139319.0,-1133046487.0
049480,오픈베이스,226290328234.0,6662223972.0,7665420994.0
049520,유아이엘,424657577159.0,21064136354.0,29799362262.0
049550,잉크테크,73936788021.0,2711079872.0,3081799846.0
049630,재영솔루텍,111416090631.0,10031477218.0,4192802181.0
049720,고려신용정보,171309350127.0,15310219206.0,13237106504.0
049770,동원F&B,4483613162821.0,183451642305.0,127833617659.0
049800,우진플라임,209594990056.0,1389976524.0,2407054989.0
049830,승일,144432917013.0,2285444380.0,3660604619.0
049950,미래컴퍼니,67278649399.0,-16814682582.0,-7141990639.0
049960,쎌바이오텍,49912668669.0,6795969136.0,15126719646.0
050090,비케이홀딩스,12708907887.0,-2034238119.0,-2012876963.0
050110,캠시스,378186831557.0,-11727524256.0,-19617137827.0
050120,ES큐브,16172075695.0,-3743000293.0,909488673.0
050860,아세아텍,123825860518.0,6386005621.0,4611938817.0
050890,쏠리드,331067887419.0,35139812698.0,46231742841.0
051160,지어소프트,547175186226.0,29092526456.0,27973589335.0
051360,토비스,623780683541.0,58371879127.0,61303962036.0
051370,인터플렉스,497466413203.0,34370988669.0,55126796494.0
051380,피씨디렉트,333767513723.0,1850864640.0,-664750521.0
051390,YW,16535952409.0,5435769480.0,4267815405.0
051490,나라엠앤디,203815719224.0,4980741468.0,1995484499.0
051500,CJ프레시웨이,3224779013185.0,94025267830.0,27405072378.0
051600,한전KPS,1557085808533.0,209498645768.0,172441205945.0
051630,진양화학,24527435256.0,-4139532436.0,-4488079287.0
051780,큐로홀딩스,61099174434.0,-2663086970.0,-16656505487.0
051980,중앙첨단소재,18691841435.0,-7798426267.0,-76828193470.0
052020,에스티큐브,11297657663.0,-22615554990.0,-21436613481.0
052220,iMBC,45442807948.0,634528436.0,2012796967.0
052260,현대바이오랜드,119519059197.0,16364543186.0,5703130975.0
052300,오션인더블유,6801851338.0,-3267149530.0,167897891665.0
052330,코텍,307988606670.0,23548368530.0,26646321068.0
052420,오성첨단소재,146409322250.0,22224969722.0,11957054690.0
052460,아이크래프트,100488003614.0,1598422014.0,-845898036.0
052600,한네트,25897668830.0,4204357759.0,3427670222.0
052670,제일바이오,13907823693.0,-1061743252.0,-416572723.0
052690,한전기술,553362978026.0,54806059056.0,58512128400.0
052710,아모텍,229444552451.0,-23900819524.0,-19787284817.0
052770,아이톡시,17173788045.0,-11848546017.0,-16848205439.0
052790,액토즈소프트,79646602856.0,29466439863.0,7440603025.0
052860,아이앤씨,23374281444.0,-10673994878.0,-11991193465.0
052900,KX하이텍,132265152493.0,9205894920.0,9683911922.0
053030,바이넥스,130050545617.0,-30754995522.0,-35180012451.0
053050,지에스이,155623291724.0,4907764603.0,3563205849.0
053060,세동,171088252415.0,10712273142.0,-1152315260.0
053080,케이엔솔,579197289294.0,26427101635.0,13435956831.0
053160,프리엠스,17695269012.0,-2345870685.0,-1454278755.0
053260,금강철강,201084686267.0,3808766502.0,6879569113.0
053270,구영테크,377361299120.0,28853581117.0,18215888025.0
053280,예스24,671142964555.0,16277578701.0,1128380073.0
053290,NE능률,71733831361.0,-1047950248.0,-5043264597.0
053300,한국정보인증,121892962888.0,18858752108.0,12432454206.0
053350,이니텍,38881694487.0,230825748.0,2339841500.0
053450,세코닉스,462708965937.0,14423020838.0,9978400264.0
053580,웹케시,74176188133.0,13887609419.0,
053610,프로텍,170289499168.0,13443340756.0,12748104615.0
053620,태양,152238218507.0,2166789978.0,8262165663.0
053690,한미글로벌,424771849486.0,33916675016.0,22876486142.0
053700,삼보모터스,1570625502210.0,54271873657.0,43826664737.0
053800,안랩,260569413451.0,27682476881.0,32395312129.0
053950,경남제약,60792073200.0,-942820720.0,8642493242.0
053980,오상자이엘,116919394819.0,7970359555.0,6356780945.0
054040,한국컴퓨터,421024908274.0,12158093987.0,13592680354.0
054090,삼진엘앤디,173217410933.0,-8939281749.0,-21700083425.0
054180,메디콕스,30611173608.0,-10045784844.0,-21434919775.0
054210,이랜텍,556013945520.0,16100992106.0,354711509.0
054220,비츠로시스,25652898941.0,-6143381048.0,-10292890167.0
054300,팬스타엔터프라이즈,62890324809.0,285290046.0,3641343497.0
054410,케이피티유,33301535591.0,757222993.0,3162005697.0
054450,텔레칩스,186615513099.0,4874251656.0,-38559807022.0
054540,삼영엠텍,118020767105.0,10296876318.0,6041985878.0
054620,APS,93965013528.0,-22637555084.0,-3446806024.0
054630,에이디칩스,6422889307.0,-9014400243.0,-10109297397.0
054670,대한뉴팜,202186716840.0,18665072068.0,15467990700.0
054780,키이스트,75844854928.0,654372103.0,-10977869999.0
054800,아이디스홀딩스,781350849775.0,63135548774.0,62449152834.0
054920,한컴위드,448181149581.0,1278567903.0,-4702115583.0
054930,유신,339578152680.0,5813013246.0,24422836243.0
054940,엑사이엔씨,203087664310.0,8512659131.0,7717020616.0
055490,테이팩스,135954866237.0,1428414924.0,3581005918.0
056080,유진로봇,26038009171.0,-4223672227.0,-3191416402.0
056360,코위버,46836215609.0,-7634892172.0,-4074396606.0
056700,신화인터텍,247444120137.0,5808525393.0,844620883.0
056730,CNT85,67038863257.0,-1406893491.0,-1348542109.0
057030,YBM넷,58329367193.0,2793912411.0,3173794686.0
057050,현대홈쇼핑,3853462322479.0,130128245059.0,174238249760.0
057540,옴니시스템,109089220616.0,5953983907.0,6716727588.0
057680,티사이언티픽,43016852499.0,-9845172719.0,2289343227.0
057880,푸른소나무,3657484983.0,-1472276783.0,-7651743826.0
058110,멕아이씨에스,11369004636.0,-9492066504.0,-10290328994.0
058400,KNN,68852610544.0,4512857207.0,8113827411.0
058430,포스코스틸리온,1209864896429.0,51923404660.0,35280935188.0
058450,한주에이알티,14264269214.0,-6507549393.0,-10011720046.0
058470,리노공업,278186189427.0,124201343872.0,113279046428.0
058610,에스피지,388476767485.0,12335226942.0,13113747075.0
058630,엠게임,83424998963.0,12838678865.0,15659142806.0
058650,세아홀딩스,6016826083760.0,99186065812.0,34169891736.0
058730,다스코,312011404043.0,-1754716494.0,-3593236738.0
058820,CMG제약,99099733323.0,1020328528.0,2694712068.0
058850,KTcs,1121341270752.0,6971273020.0,6814393181.0
058970,엠로,79455970128.0,8606497659.0,18598488192.0
059090,미코,540504643904.0,94633945006.0,76514280786.0
059100,아이컴포넌트,37099175885.0,2596972420.0,3293747618.0
059120,아진엑스텍,25168306541.0,-4189061187.0,-2841785301.0
059210,메타바이오메드,94036051029.0,17221764638.0,22324863737.0
059270,해성에어로보틱스,14938117848.0,-715715116.0,-527898145.0
060150,인선이엔티,208849594963.0,23179868587.0,-18855881025.0
060230,소니드,48851434588.0,-11016197602.0,-78259696579.0
060240,스타코링크,13689816132.0,-5499730863.0,-25600322696.0
060250,NHN KCP,1105325511837.0,43781831372.0,45257223891.0
060260,뉴보텍,43364851572.0,2638884305.0,1295013172.0
060280,큐렉소,55531259080.0,-5821504455.0,-8757927985.0
060310,3S,43595351592.0,1164030344.0,2605084717.0
060370,LS마린솔루션,130279123723.0,12392667090.0,13203271844.0
060380,동양에스텍,191040272513.0,3153850695.0,3026623401.0
060560,홈센타홀딩스,369039055143.0,12312167768.0,5798177352.0
060570,드림어스컴퍼니,225062659788.0,-3154088947.0,-17773265429.0
060590,씨티씨바이오,144406933560.0,-3953111981.0,-5220439233.0
